artist,song,lyrics,fear,anger,neutral,disgust,sadness,surprise,joy,key,mode,tempo,energy,valence
Natalia Lafourcade,Hasta la Raíz,"Sigo cruzando ríos, andando selvas, amando el Sol
Cada día, sigo sacando espinas de lo profundo del corazón
En la noche, sigo encendiendo sueños
Para limpiar, con el humo sagrado, cada recuerdo

Cuando escriba tu nombre en la arena blanca con fondo azul
Cuando mire al cielo, en la forma cruel de una nube gris, aparezcas tú
Una tarde, suba una alta loma, mire el pasado
Sabrás que no te he olvidado

Yo te llevo dentro, hasta la raíz
Y por más que crezca, vas a estar aquí
Aunque yo me oculte tras la montaña
Y encuentre un campo lleno de caña
No habrá manera, mi rayo de Luna
Que tú te vayas

Ouh, oh, uh, oh
Oh, uh, oh, oh
Ouh, oh, uh, oh
Oh, uh, oh, oh

Pienso que cada instante sobrevivido al caminar
Y cada segundo de incertidumbre
Cada momento de no saber
Son la clave exacta de ese tejido
Que ando cargando bajo la piel
Así, te protejo
Aquí, sigues dentro

Yo te llevo dentro, hasta la raíz
Y por más que crezca, vas a estar aquí
Aunque yo me oculte tras la montaña
Y encuentre un campo lleno de caña
No habrá manera, mi rayo de Luna
Que tú te vayas, que tú te vayas

Yo te llevo dentro, hasta la raíz
Y por más que crezca, vas a estar aquí
Aunque yo me oculte tras la montaña
Y encuentre un campo lleno de caña
No habrá manera, mi rayo de Luna
Que tú te vayas, que tú te vayas

Ouh, oh, uh, oh (oh, uh, oh)
Oh, uh, oh (oh, uh, oh)
Ouh, oh, uh, oh (oh, uh, oh)
Oh, uh, oh (oh, uh, oh)

Ouh, oh, uh, oh (oh, uh, oh)
Oh, uh, oh (oh, uh, oh)
Ouh, oh, uh, oh (oh, uh, oh)
Oh, uh, oh (oh, uh, oh)

Yo te llevo dentro, hasta la raíz
Y por más que crezca, vas a estar aquí
Aunque yo me oculte tras la montaña
Y encuentre un campo lleno de caña
No habrá manera, mi rayo de Luna
Que tú te vayas",0.5662367939949036,0.13217848539352417,0.12596900761127472,0.08024508506059647,0.06075812876224518,0.025549927726387978,0.009062548168003559,3,1,153.02,0.68,0.56
Natalia Lafourcade,Nunca es suficiente,"Nunca es suficiente para mí
Porque siempre quiero más de ti
Yo quisiera hacerte más feliz
Hoy, mañana, siempre, hasta el fin

Mi corazón estalla por tu amor
Y tú, ¿qué crees? ¿Que esto es muy normal?
Acostumbrado estás tanto al amor
Que no lo ves, yo nunca he estado así

Si de casualidad
Me ves llorando un poco
Es porque yo te quiero a ti

Y tú te vas, jugando a enamorar
Todas las ilusiones vagabundas que se dejan alcanzar
Y no verás que lo que yo te ofrezco
Es algo incondicional

Y tú te vas, jugando a enamorar
Te enredas por las noches
Entre historias que nunca tienen final
Te perderás dentro de mis recuerdos
Por haberme hecho llorar

Nunca es suficiente para mí
Porque siempre quiero más de ti
No ha cambiado nada mi sentir
Aunque me haces mal, te quiero aquí

Mi corazón estalla de dolor
¿Cómo evitar que se fracture en mil?
Acostumbrado estás tanto al amor
Que no lo ves, yo nunca he estado así

Si de casualidad
Me ves llorando un poco
Es porque yo te quiero a ti

Y tú te vas, jugando a enamorar
Todas las ilusiones vagabundas que se dejan alcanzar
Y no verás que lo que yo te ofrezco
Es algo incondicional, incondicional

Y tú te vas, jugando a enamorar
Te enredas por las noches
Entre historias que nunca tienen final
Te perderás dentro de mis recuerdos
Por haberme hecho llorar

Te perderás dentro de mis recuerdos
Por haberme hecho llorar
Te perderás dentro de mis recuerdos
Por haberme hecho llorar",0.21952995657920837,0.07804209738969803,0.4883405864238739,0.08656847476959229,0.021197905763983727,0.09514490514993668,0.011176110245287418,2,0,94.0,0.52,0.78
Natalia Lafourcade,Soledad y el Mar,"En el canto de las olas
Encontré un rumor de luz
Por un canto de gaviotas
Supe que allí estabas tú

Despidiendo últimamente todo lo que sucedió
Hoy saludo a mi presente y gusto de este dulce adiós

Voy a navegar en tu puerto azul
Quisiera saber de dónde vienes tú
Vamos a dejar que el tiempo pare
Ver nuestros recuerdos en los mares
Y esta soledad tan profunda

Que en el canto de las olas me quisiera sumergir

Embriagándome en su aroma algo nuevo descubrí

Voy a navegar en tu puerto azul
Quisiera saber de dónde vienes tú
Vamos a dejar que el tiempo pare
Ver nuestros recuerdos en los mares
Y esta soledad tan profunda

Que me cante el mar
Un bolero de soledad
Que me cante el mar
Que ando sola con soledad

Que me cante el mar
Un bolero de soledad
Que me cante el mar
Que ando sola con soledad

Soledad y el mar",0.17736569046974182,0.1388455629348755,0.443545937538147,0.11262861639261246,0.03520236536860466,0.051174163818359375,0.04123770073056221,1,0,92.93,0.18,0.62
Natalia Lafourcade,Lo Que Construimos,"Esta historia terminó, no existe
Lo que un día construimos se ha esfumado
Pareciera que es más fácil dejarnos
Pero eres un fantasma conmigo caminando

No creas que no valió la pena
No creas que no eres importante
Al contrario, yo te amé con toda el alma

No creas que no valió la pena
No creas que lo perdimos esto
Que nos duele, aunque nos duele, es solo nuestro

Lo que construimos se acabó
Lo que construimos se acabó
Fue solo nuestro
Fue solo nuestro

Lo que construimos se acabó
Lo que construimos se acabó
Se lo lleva el viento
Se lo lleva el viento

Esta historia terminó, no existe
Lo que un día construimos se ha esfumado
Pareciera que es más fácil dejarnos
Pero eres un fantasma conmigo caminando

Yo no aprendí a soltar amores
Yo no aprendí a dejarte ir
Eras una apuesta de largo plazo
Lo que construimos
Lo que construimos

Lo que construimos se acabó
Lo que construimos se acabó
Fue solo nuestro
Fue solo nuestro

Lo que construimos se acabó
Lo que construimos se acabó
Se lo lleva el viento
Se lo lleva el viento

Lo que construimos se acabó
Lo que construimos se acabó
Fue solo nuestro
Fue solo nuestro

Lo que construimos se acabó
Lo que construimos se acabó
Se lo lleva el viento
Se lo lleva el viento",0.18064053356647491,0.0934828594326973,0.5169863700866699,0.07028909772634506,0.06924504786729813,0.03556089848279953,0.03379519283771515,0,1,127.96,0.31,0.5
Natalia Lafourcade,El lugar correcto,"Perdona, que me tuve que ausentar por un momento
Tenía una cita que atender conmigo misma
Había olvidado cómo ver en un espejo
En mi rostro, en mis ojos, lo que habita en mi universo

Perdona si lloré, lloré, lloré mientras bailaba
Tenía dolores viejos que atender de aquel pasado
Entonces regresé a ese silencio necesario
Para escuchar el corazón hablar de la verdad
De la verdad que son esos atardeceres
De la verdad que brilla en el tiempo presente
De la verdad que hay en aquellas simples cosas, como respirar

Perdona, que me tuve que ausentar por un momento
Había una flor secándose dentro de casa
Tenía olvidado cómo hacerle compañía a la soledad de mi viejo jardín de Veracruz

Perdona si lloré, lloré, lloré mientras bailaba
Tenía dolores viejos que atender de aquel pasado
Entonces regresé a ese silencio necesario
Para escuchar el corazón hablar de la verdad

Y el lugar correcto es el ahora para caminar
Y el lugar correcto es el ahora, no hace falta más

Y el lugar correcto es el ahora para caminar
Y el lugar correcto es el ahora, no hace falta más

[Adán Jodorowsky]
Le lieu parfait est maintenant pour se prommener
Le lieu parfait est maintenant, on n'a plus besoin de rien
On n'a plus besoin de rien",0.4537663459777832,0.07739152014255524,0.3133868873119354,0.051675017923116684,0.055159710347652435,0.03011471964418888,0.018505802378058434,7,1,91.62,0.45,0.61
Natalia Lafourcade,Tú Sí Sabes Quererme,"Ha pasado tanto tiempo
Finalmente descubrí tus besos
Me enredaste en tu mirada
Me abrazaste con todos mis defectos

Tú, sí, sabes quererme, tú, sí, sabes adorarme
Mi amor no te vayas, quédate por siempre
Para siempre, para siempre amarte

Corazón, tú, sí, sabes quererme como a mí me gusta
Soy la flor encendida que da color al jardín de tu vida
Corazón, tú, sí, sabes quererme como a mí me gusta
Por favor no me dejes, que soy valiente en corresponderte

Te voy a querer
(Morena) sin miedo
Te voy a querer

(A quererte sin penas)
Te voy a querer
(Morena) sin miedo
Te voy a querer
(A quererte sin penas)

Ha pasado tanto tiempo
Finalmente sé que estoy dispuesta
Es tan difícil encontrar un amor
Que aquí me quedo con heridas bien abiertas

Ya no me importa lo que piensan los demás
Aquí me quedo para ser testigo siempre de la vida
Aquí por siempre, para siempre
Para siempre amarnos

Corazón, tú, sí, sabes quererme como a mí me gusta
Soy la flor encendida que da color al jardín de tu vida
Corazón, tú, sí, sabes quererme como a mí me gusta
Por favor no me dejes, que soy valiente en corresponderte

Corazón, tú, sí, sabes quererme como a mí me gusta
Soy la flor encendida que da color al jardín de tu vida
Corazón, tú, sí, sabes quererme como a mí me gusta
Por favor no me dejes, que soy valiente en corresponderte

El amor perfecto comienza por mí misma
Si yo no me conozco, ¿cómo saber quién me estima?
Al verme al espejo para mí no quedan dudas
El corazón se excita porque sabe lo que busca

El amor que merezco existe, lo estoy viviendo
Cuando lo comparto, crece con el universo
Si toma rostro y nombre, decidimos estar cerca
Es un acuerdo muto donde sobran las cadenas

Pa' pasar penas, mejor estar solita
Amor verdadero es lo que el alma necesita
Un amor que escucha y te acompaña por la vida
Que trae la paz y te llena de sonrisas

Entre tanto odio que en el mundo habita
Amar sin miedo, sin poseer y sin heridas
Es nuestro deseo, pero no será utopía
Merecemos un buen mundo y que el amor sea la guía

Hay tanto odio que en el mundo habita
(Quererme como a mí me gusta)
Tenerte contenta de noche y de día
(Quererme como a mí me gusta)
Amor verdadero, lo que el alma necesita
(Quererme como a mí me gusta)
Saber que soy tuyo y tú toda mía
(Quererme como a mí me gusta)

Mare, Rubén
Morena
¡Dígalo!
A quererte sin pena (quererme como a mí me gusta)
¿Y cómo no? Pa’ pasar pena, mejor estar solita
(Quererme como a mí me gusta)
Alma con alma, como tú lo querías
(Quererme como a mí me gusta)
Merecemos en la vida que el amor sea la guía

Quererme como a mí me gusta",0.05178690329194069,0.09009066969156265,0.5288814902305603,0.18664047122001648,0.04006044939160347,0.036301568150520325,0.06623851507902145,1,0,170.06,0.46,0.79
